date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:51	4192/4192	---M--	200	added ('OK')	image/png	etag:%221060-60f37e1318200%22	https://crestahealthcare.com/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/	(from https://crestahealthcare.com/)
23:51:51	10284/10284	---M--	200	added ('OK')	image/png	etag:%22282c-60f37d0810c00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Careskills.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Careskills.png	(from https://crestahealthcare.com/)
23:51:51	7338/7338	---M--	200	added ('OK')	image/png	etag:%221caa-60f37d0810c00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Bloom.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Bloom.png	(from https://crestahealthcare.com/)
23:51:52	6648/6648	---M--	200	added ('OK')	image/png	etag:%2219f8-60f37d0810c00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Essex.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Essex.png	(from https://crestahealthcare.com/)
23:51:52	136000/136000	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:50%20GMT	https://crestahealthcare.com/?reviews-page=2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/index3409.html	(from https://crestahealthcare.com/)
23:51:53	136192/136192	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:51%20GMT	https://crestahealthcare.com/?reviews-page=3	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/index085f.html	(from https://crestahealthcare.com/)
23:51:53	134982/134982	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:51%20GMT	https://crestahealthcare.com/?reviews-page=28	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/index1996.html	(from https://crestahealthcare.com/)
23:51:54	96131/96131	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:51%20GMT	https://crestahealthcare.com/terms-of-use/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/terms-of-use/index.html	(from https://crestahealthcare.com/)
23:51:54	9606/9606	---M--	200	added ('OK')	image/png	etag:%222586-60f37d0440300%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Wakefield.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Wakefield.png	(from https://crestahealthcare.com/)
23:51:54	94140/94140	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:52%20GMT	https://crestahealthcare.com/privacy-policy-2/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/privacy-policy-2/index.html	(from https://crestahealthcare.com/)
23:51:55	76655/76655	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Jul%202025%2022:51:53%20GMT	https://crestahealthcare.com/cookies-policy/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/cookies-policy/index.html	(from https://crestahealthcare.com/)
23:51:55	83490/83490	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:53%20GMT	https://crestahealthcare.com/carbon-reduction-plan/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/carbon-reduction-plan/index.html	(from https://crestahealthcare.com/)
23:51:55	87227/87227	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Jul%202025%2022:51:53%20GMT	https://crestahealthcare.com/modern-slavery-act/	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/modern-slavery-act/index.html	(from https://crestahealthcare.com/)
23:51:56	10521/10521	---M--	200	added ('OK')	image/png	etag:%222919-60f37d0440300%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Portsmouth.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Portsmouth.png	(from https://crestahealthcare.com/)
23:51:56	38727/38727	---M--	200	added ('OK')	image/png	etag:%229747-60f37d006fa00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/opus.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/opus.png	(from https://crestahealthcare.com/)
23:51:56	6565/6565	---M--	200	added ('OK')	image/png	etag:%2219a5-60f37d0628780%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Medway.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Medway.png	(from https://crestahealthcare.com/)
23:51:56	1007744/1007744	---M--	200	added ('OK')	image/jpeg	etag:%22f6080-60f37d006fa00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/CPI_Primary_R.jpg	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/CPI_Primary_R.jpg	(from https://crestahealthcare.com/)
23:51:56	6350/6350	---M--	200	added ('OK')	image/png	etag:%2218ce-60f37d0628780%22	https://crestahealthcare.com/wp-content/uploads/2024/01/Neuven.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/Neuven.png	(from https://crestahealthcare.com/)
23:51:57	8443/8443	---M--	200	added ('OK')	image/png	etag:%2220fb-60f37e5b92d00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/c2h-1.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/c2h-1.png	(from https://crestahealthcare.com/)
23:51:57	8658/8658	---M--	200	added ('OK')	image/webp	etag:%2221d2-60f200769ac80%22	https://crestahealthcare.com/wp-content/uploads/2024/01/cqcimage.webp	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/cqcimage.webp	(from https://crestahealthcare.com/)
23:51:57	8360/8360	---M--	200	added ('OK')	image/webp	etag:%2220a8-60f2012f9e100%22	https://crestahealthcare.com/wp-content/uploads/2024/01/s4c.webp	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/s4c.webp	(from https://crestahealthcare.com/)
23:51:57	4290/4290	---M--	200	added ('OK')	image/webp	etag:%2210c2-60f202147fd00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/ICO-2-q15j4vj40hh7kjpf10h3dccmop661bhnfhb9f4sk9k.webp	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/ICO-2-q15j4vj40hh7kjpf10h3dccmop661bhnfhb9f4sk9k.webp	(from https://crestahealthcare.com/)
23:51:58	9597/9597	---M--	200	added ('OK')	text/javascript	etag:%22257d-63556d7bac577%22	https://crestahealthcare.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app.js?ver=4.21	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app6fc4.js	(from https://crestahealthcare.com/)
23:51:58	3516/3516	---M--	200	added ('OK')	text/javascript	etag:%22dbc-63556d8d3b673%22	https://crestahealthcare.com/wp-content/plugins/metform/public/assets/lib/cute-alert/cute-alert.js?ver=3.9.8	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/metform/public/assets/lib/cute-alert/cute-alertb526.js	(from https://crestahealthcare.com/)
23:51:58	2937/2937	---M--	200	added ('OK')	text/javascript	etag:%22b79-6126f2541c100%22	https://crestahealthcare.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.0.1	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min41fe.js	(from https://crestahealthcare.com/)
23:51:59	5700/5700	---M--	200	added ('OK')	text/javascript	etag:%221644-63a87c7b0e77d%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.30.3	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min55cb.js	(from https://crestahealthcare.com/)
23:51:59	48393/48393	---M--	200	added ('OK')	text/javascript	etag:%22bd09-63a87c7b02bfc%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.30.3	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/js/frontend-modules.min55cb.js	(from https://crestahealthcare.com/)
23:51:59	32876/32876	---M--	200	added ('OK')	text/javascript	etag:%22806c-63a87c7b02bfc%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.3	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/js/frontend.min55cb.js	(from https://crestahealthcare.com/)
23:51:59	24109/24109	---M--	200	added ('OK')	text/javascript	etag:%225e2d-635570a945ef7%22	https://crestahealthcare.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://crestahealthcare.com/)
23:51:59	40/40	---M--	200	added ('OK')	text/javascript	etag:%2228-63a87c81c1576%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.5.6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script10cb.js	(from https://crestahealthcare.com/)
23:52:00	137522/137522	---M--	200	added ('OK')	text/javascript	etag:%2221932-63a87c81cf037%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.5.6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts10cb.js	(from https://crestahealthcare.com/)
23:52:00	42592/42592	---M--	200	added ('OK')	text/javascript	etag:%22a660-6323568744da5%22	https://crestahealthcare.com/wp-content/plugins/site-reviews/assets/scripts/site-reviews.js?ver=7.2.6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/site-reviews/assets/scripts/site-reviewsd4e1.js	(from https://crestahealthcare.com/)
23:52:00	143709/143709	---M--	200	added ('OK')	text/javascript	etag:%222315d-63a87c7b1d1de%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://crestahealthcare.com/)
23:52:00	6263/6263	---M--	200	added ('OK')	text/javascript	etag:%221877-635570a92f798%22	https://crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.28.4	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min89ce.js	(from https://crestahealthcare.com/)
23:52:01	4776/4776	---M--	200	added ('OK')	text/javascript	etag:%2212a8-62a8d81d42cf1%22	https://crestahealthcare.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://crestahealthcare.com/)
23:52:01	9141/9141	---M--	200	added ('OK')	text/javascript	etag:%2223b5-62a8d81d4f812%22	https://crestahealthcare.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-includes/js/dist/i18n.minc33c.js	(from https://crestahealthcare.com/)
23:52:01	24210/24210	---M--	200	added ('OK')	text/javascript	etag:%225e92-635570a930738%22	https://crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.28.4	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/frontend.min89ce.js	(from https://crestahealthcare.com/)
23:52:02	44708/44708	---M--	200	added ('OK')	text/javascript	etag:%22aea4-635570a92f798%22	https://crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.28.4	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min89ce.js	(from https://crestahealthcare.com/)
23:52:02	681/681	---M--	200	added ('OK')	text/javascript	etag:%222a9-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.5.6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min10cb.js	(from https://crestahealthcare.com/)
23:52:03	19254/19254	---M--	200	added ('OK')	text/javascript	etag:%224b36-63a87c81cf037%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.5.6	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor10cb.js	(from https://crestahealthcare.com/)
23:52:04	92882/92882	---M--	200	added ('OK')	image/webp	etag:%2216ad2-60f1331a5ab00%22	https://crestahealthcare.com/wp-content/uploads/2024/01/portrait-of-adult-woman-lovingly-caring-for-her-el-4A6DRZL-1.webp	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/portrait-of-adult-woman-lovingly-caring-for-her-el-4A6DRZL-1.webp	(from https://crestahealthcare.com/wp-content/uploads/elementor/css/post-29.css?ver=1744067714)
23:52:04	94032/94032	---M--	200	added ('OK')	image/webp	etag:%2216f50-60f1353622480%22	https://crestahealthcare.com/wp-content/uploads/2024/01/nurse-talking-to-senior-man-in-residential-care-ho-P28XMPC-1.webp	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/2024/01/nurse-talking-to-senior-man-in-residential-care-ho-P28XMPC-1.webp	(from https://crestahealthcare.com/wp-content/uploads/elementor/css/post-29.css?ver=1744067714)
23:52:04	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-63a87c7b183be%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:04	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-63a87c7b183be%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:05	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:05	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2217e0c-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:05	151368/151368	---M--	200	added ('OK')	application/font-sfnt	etag:%2224f48-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:05	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%22b6ea7-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:06	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:06	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:06	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:06	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:07	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2283c8-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:07	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-63a87c7b1935e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:07	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-63a87c7b1a2fe%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:07	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-63a87c7b1a2fe%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:07	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-63a87c7b1b29e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:08	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-63a87c7b1b29e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:08	202744/202744	---M--	200	added ('OK')	application/font-sfnt	etag:%22317f8-63a87c7b1b29e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:08	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-63a87c7b1b29e%22	https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://crestahealthcare.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.3)
23:52:09	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.5.6)
23:52:09	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.5.6)
23:52:09	158/158	---M--	200	added ('OK')	image/png	etag:%229e-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.5.6)
23:52:09	148/148	---M--	200	added ('OK')	image/png	etag:%2294-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.5.6)
23:52:10	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%22101-63a87c81ce097%22	https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://crestahealthcare.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.5.6)
23:52:10	6772/6772	---M--	200	added ('OK')	font/woff2	etag:%221a74-6308cf326bea7%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hijmaci.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hijmaci.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:10	14092/14092	---M--	200	added ('OK')	font/woff2	etag:%22370c-6308cf3271c67%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hmjmaci.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hmjmaci.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
